,Tout,solGlo,caf
2024-03-08 16:00:00+01:00,276.4053649902344,262627.75,0.8722528219223022
2024-03-08 17:00:00+01:00,276.0826721191406,138260.5,0.9273686408996582
2024-03-08 18:00:00+01:00,275.76263427734375,34325.875,0.9997320175170898
2024-03-08 19:00:00+01:00,275.370849609375,-32.0,0.9999908208847046
2024-03-08 20:00:00+01:00,274.6471862792969,0.0,0.9990857839584351
2024-03-08 21:00:00+01:00,273.7236633300781,0.0,0.9978706240653992
2024-03-08 22:00:00+01:00,272.83880615234375,0.0,1.0
2024-03-08 23:00:00+01:00,272.5538024902344,0.0,1.0
2024-03-09 00:00:00+01:00,272.9873046875,0.0,0.9999706745147705
2024-03-09 01:00:00+01:00,273.107421875,5.0580983845804894e-11,0.9193620681762695
2024-03-09 02:00:00+01:00,273.049560546875,5.0670759255133646e-11,0.7325595617294312
2024-03-09 03:00:00+01:00,273.08966064453125,5.068691300014194e-11,0.3282516300678253
2024-03-09 04:00:00+01:00,273.13079833984375,5.067345154596836e-11,0.16193194687366486
2024-03-09 05:00:00+01:00,273.2469177246094,-1.5205965653297682e-10,0.12474371492862701
2024-03-09 06:00:00+01:00,273.1811828613281,0.0,0.09263555705547333
2024-03-09 07:00:00+01:00,273.007080078125,0.0,0.9754895567893982
2024-03-09 08:00:00+01:00,273.2913818359375,117984.0,0.9848694801330566
2024-03-09 09:00:00+01:00,273.9419250488281,355104.0,1.0
2024-03-09 10:00:00+01:00,274.6895751953125,371694.0,1.0
2024-03-09 11:00:00+01:00,275.5960998535156,528460.75,0.9927199482917786
2024-03-09 12:00:00+01:00,276.4598693847656,683407.0,1.0
2024-03-09 13:00:00+01:00,276.80047607421875,797616.25,0.9791281819343567
2024-03-09 14:00:00+01:00,276.7789306640625,999768.0,1.0
2024-03-09 15:00:00+01:00,276.9024353027344,946872.5,0.8674478530883789
2024-03-09 16:00:00+01:00,276.6812438964844,754556.75,0.5423173308372498
2024-03-09 17:00:00+01:00,276.3592834472656,452772.75,0.7859128713607788
2024-03-09 18:00:00+01:00,275.7312316894531,123998.0,0.3641175627708435
2024-03-09 19:00:00+01:00,274.86761474609375,0.0,0.0
2024-03-09 20:00:00+01:00,274.54498291015625,0.0,0.0
2024-03-09 21:00:00+01:00,274.2269287109375,0.0,0.0
2024-03-09 22:00:00+01:00,273.9383239746094,0.0,0.0
2024-03-09 23:00:00+01:00,273.4825744628906,0.0,0.0
2024-03-10 00:00:00+01:00,273.43426513671875,0.0,0.0
2024-03-10 01:00:00+01:00,273.29595947265625,5.067243846745839e-11,0.0
2024-03-10 02:00:00+01:00,272.9656677246094,5.067517239165653e-11,0.0
2024-03-10 03:00:00+01:00,272.6143493652344,5.0688855890435036e-11,0.0
2024-03-10 04:00:00+01:00,272.2863464355469,5.0670453943801874e-11,0.0
2024-03-10 05:00:00+01:00,271.75982666015625,-1.520617798345114e-10,0.0
2024-03-10 06:00:00+01:00,271.5888366699219,0.0,0.0
2024-03-10 07:00:00+01:00,271.0821228027344,0.0,0.010430283844470978
2024-03-10 08:00:00+01:00,270.969482421875,151904.0,0.04885442554950714
2024-03-10 09:00:00+01:00,271.80450439453125,524832.0,0.03879350423812866
2024-03-10 10:00:00+01:00,273.1536560058594,886172.0,0.016509559005498886
2024-03-10 11:00:00+01:00,274.4700927734375,1194096.5,0.014748765155673027
2024-03-10 12:00:00+01:00,275.2559814453125,1388992.5,0.016117462888360023
2024-03-10 13:00:00+01:00,276.1105041503906,1430233.5,0.016025472432374954
2024-03-10 14:00:00+01:00,276.98638916015625,1371172.0,0.021392321214079857
2024-03-10 15:00:00+01:00,276.3135070800781,1163714.0,0.0
2024-03-10 16:00:00+01:00,276.3047180175781,840815.5,0.0766596868634224
2024-03-10 17:00:00+01:00,275.6148376464844,485671.75,0.1132102906703949
2024-03-10 18:00:00+01:00,274.5992431640625,137147.25,0.3095242381095886
2024-03-10 19:00:00+01:00,273.13824462890625,0.0,0.0
2024-03-10 20:00:00+01:00,272.00323486328125,0.0,0.0
2024-03-10 21:00:00+01:00,271.2183837890625,0.0,0.0
2024-03-10 22:00:00+01:00,270.6842956542969,0.0,0.0
2024-03-10 23:00:00+01:00,270.83056640625,0.0,0.0
2024-03-11 00:00:00+01:00,270.4169616699219,0.0,0.0
2024-03-11 01:00:00+01:00,269.9057922363281,5.069580866212675e-11,0.0
2024-03-11 02:00:00+01:00,269.51513671875,5.070102671034249e-11,0.0
2024-03-11 03:00:00+01:00,269.05450439453125,5.067490871368818e-11,1.0400724931969307e-05
2024-03-11 04:00:00+01:00,268.5208740234375,5.070555086916784e-11,0.038546085357666016
2024-03-11 05:00:00+01:00,268.00177001953125,-1.5211371051648825e-10,0.00034982478246092796
2024-03-11 06:00:00+01:00,267.7041931152344,0.0,1.0400724931969307e-05
2024-03-11 07:00:00+01:00,267.46923828125,416.0,0.15820559859275818
2024-03-11 08:00:00+01:00,267.6568298339844,167136.0,0.11467736959457397
2024-03-11 09:00:00+01:00,269.123291015625,532416.0,0.20024259388446808
2024-03-11 10:00:00+01:00,271.5442810058594,878847.375,0.32759422063827515
2024-03-11 11:00:00+01:00,273.3571472167969,1202041.125,0.5409448742866516
2024-03-11 12:00:00+01:00,273.9960632324219,1390640.5,0.4153101444244385
2024-03-11 13:00:00+01:00,275.1773986816406,1445450.5,0.33253127336502075
2024-03-11 14:00:00+01:00,275.6036071777344,1381241.25,0.2057422697544098
2024-03-11 15:00:00+01:00,276.0445861816406,1188994.5,0.12779536843299866
2024-03-11 16:00:00+01:00,276.13836669921875,869419.25,0.20381031930446625
2024-03-11 17:00:00+01:00,276.0561828613281,511215.5,0.055220723152160645
2024-03-11 18:00:00+01:00,274.7867126464844,153652.75,0.254063218832016
2024-03-11 19:00:00+01:00,273.23699951171875,64.0,0.041625529527664185
2024-03-11 20:00:00+01:00,272.0507507324219,32.0,0.7025551199913025
2024-03-11 21:00:00+01:00,271.4360046386719,0.0,0.8958290219306946
