,T_amb,T_sky,I_ver,I_hor,T_219_TR3,T_220_TR3,P_rad_219,P_rad_220,V_flow_219,V_flow_220,T_sup_219,T_sup_220,T_ret_219,T_ret_220,P_rad_219_calc,P_rad_220_calc
2025-02-14 09:15:00+01:00,-4.5,-11.7,8.088888888888889,15.71111111111111,21.94333333333333,21.35,0.0,1.5333333333333334,0.0,149.42666666666668,31.333333333333332,42.379999999999995,25.206666666666667,33.486666666666665,0.0,1.3287744
2025-02-14 09:30:00+01:00,-4.423333333333334,-11.623333333333335,10.066666666666666,19.633333333333333,21.973333333333336,21.566666666666666,0.0,1.32,0.0,149.89266666666666,29.966666666666665,41.94666666666667,24.873333333333335,34.373333333333335,0.0,1.1351983333333335
2025-02-14 09:45:00+01:00,-4.35,-11.55,10.68888888888889,20.855555555555554,21.986666666666668,21.73,0.0,1.2066666666666668,0.0,149.79666666666665,28.82,41.373333333333335,24.60666666666667,34.35333333333333,0.0,1.051568266666667
2025-02-14 10:00:00+01:00,-4.31,-11.51,10.933333333333334,21.933333333333334,22.006666666666668,21.866666666666667,0.0,1.3,0.0,149.67533333333333,27.84,41.89333333333333,24.39333333333333,34.373333333333335,0.0,1.1255546000000003
2025-02-14 10:15:00+01:00,-4.236666666666666,-11.436666666666667,19.455555555555556,37.03333333333333,22.0,22.02,0.0,1.3,0.0,149.50466666666668,27.006666666666668,42.126666666666665,24.233333333333334,34.666666666666664,0.0,1.1153030000000002
2025-02-14 10:30:00+01:00,-4.0633333333333335,-11.263333333333332,33.388888888888886,56.166666666666664,22.009999999999998,22.183333333333334,0.0,1.3,0.0,149.70666666666665,26.32,42.24666666666667,24.093333333333337,34.85333333333333,0.0,1.1068304000000004
2025-02-14 10:45:00+01:00,-3.9233333333333333,-11.123333333333333,28.211111111111112,47.82222222222222,22.013333333333332,22.296666666666667,0.0,1.1733333333333333,0.0,149.85066666666665,25.71333333333333,41.64,23.98,34.873333333333335,0.0,1.0140007333333336
2025-02-14 11:00:00+01:00,-3.7066666666666666,-10.906666666666666,30.4,54.88888888888889,22.033333333333335,22.439999999999998,0.0,1.1733333333333333,0.0,149.64266666666666,25.2,41.53333333333333,23.89333333333333,34.74666666666667,0.0,1.0155646
2025-02-14 11:15:00+01:00,-3.4566666666666666,-10.656666666666666,36.28888888888889,55.81111111111111,22.05,22.553333333333335,0.0,1.2333333333333334,0.0,149.49266666666665,24.740000000000002,41.873333333333335,23.8,34.72666666666667,0.0,1.0683321999999997
2025-02-14 11:30:00+01:00,-3.1133333333333337,-10.313333333333333,28.977777777777778,49.511111111111106,22.076666666666668,22.683333333333334,0.0,1.3,0.0,149.692,24.366666666666667,42.36,23.726666666666667,35.00666666666667,0.0,1.1007426666666664
2025-02-14 11:45:00+01:00,-2.856666666666667,-10.056666666666667,43.422222222222224,76.18222222222222,22.080000000000002,22.836666666666666,0.0,1.0666666666666667,0.0,129.48466666666667,24.040000000000003,42.18666666666666,23.7,35.26,0.0,0.9105794666666668
2025-02-14 12:00:00+01:00,-2.4566666666666666,-9.656666666666666,51.422222222222224,88.79199999999999,22.09,22.970000000000002,0.0,1.1466666666666667,0.0,119.72399999999999,23.773333333333333,41.919999999999995,23.633333333333333,34.14,0.0,0.9816950000000001
2025-02-14 12:15:00+01:00,-2.146666666666667,-9.346666666666668,66.84444444444445,99.50577777777777,22.1,23.07,0.0,0.5266666666666667,0.0,59.440000000000005,23.52,41.45333333333333,23.6,34.693333333333335,0.0,0.4460432666666666
2025-02-14 12:30:00+01:00,-1.9333333333333333,-9.133333333333333,79.73333333333333,99.17688888888888,22.1,23.1,0.0,0.5733333333333334,0.0,49.55266666666667,23.30666666666667,40.71333333333334,23.6,31.966666666666665,0.0,0.49436339999999995
2025-02-14 12:45:00+01:00,-1.8133333333333332,-9.013333333333332,92.02222222222221,106.98933333333333,22.126666666666665,23.166666666666668,0.0,0.0,0.0,0.0,23.133333333333333,39.086666666666666,23.513333333333332,30.726666666666667,0.0,0.0
2025-02-14 13:00:00+01:00,-1.5677777777777777,-8.767777777777777,90.14444444444445,100.88355555555556,22.19333333333333,23.183333333333334,0.0,0.0,0.0,0.0,22.959999999999997,36.70666666666667,23.5,29.626666666666665,0.0,0.0
2025-02-14 13:15:00+01:00,-1.4866666666666668,-8.686666666666666,133.91111111111113,100.10622222222221,22.2,23.276666666666664,0.0,0.0,0.0,0.0,22.826666666666664,34.68,23.5,28.673333333333336,0.0,0.0
2025-02-14 13:30:00+01:00,-1.62,-8.82,139.13333333333333,83.59466666666667,22.19333333333333,23.3,0.0,0.0,0.0,0.0,22.7,32.96666666666667,23.5,27.9,0.0,0.0
2025-02-14 13:45:00+01:00,-1.1900000000000002,-8.39,103.3,95.3431111111111,22.2,23.3,0.0,0.0,0.0,0.0,22.586666666666666,31.48,23.433333333333334,27.246666666666666,0.0,0.0
2025-02-14 14:00:00+01:00,-0.74,-7.94,174.87777777777777,126.17333333333335,22.2,23.293333333333337,0.0,0.0,0.0,0.0,22.493333333333332,30.18,23.4,26.733333333333334,0.0,0.0
2025-02-14 14:15:00+01:00,-0.5655555555555555,-7.765555555555555,74.66666666666667,83.19466666666668,22.203333333333333,23.296666666666667,0.0,0.0,0.0,0.0,22.4,29.09333333333333,23.4,26.3,0.0,0.0
2025-02-14 14:30:00+01:00,-0.9333333333333333,-8.133333333333333,24.366666666666667,38.166666666666664,22.2,23.3,0.0,0.0,0.0,0.0,22.32,28.133333333333333,23.4,25.933333333333334,0.0,0.0
2025-02-14 14:45:00+01:00,-1.1533333333333333,-8.353333333333333,33.37777777777778,51.6,22.2,23.3,0.0,0.0,0.0,0.0,22.273333333333333,27.293333333333333,23.4,25.60666666666667,0.0,0.0
2025-02-14 15:00:00+01:00,-1.0366666666666666,-8.236666666666666,43.544444444444444,57.166666666666664,22.206666666666663,23.336666666666666,0.0,0.0,0.0,0.0,22.2,26.58,23.39333333333333,25.34,0.0,0.0
2025-02-14 15:15:00+01:00,-0.798888888888889,-7.998888888888889,37.55555555555556,59.03333333333333,22.259999999999998,23.353333333333335,0.0,0.0,0.0,0.0,22.133333333333333,25.953333333333333,23.346666666666668,25.1,0.0,0.0
2025-02-14 15:30:00+01:00,-0.42,-7.62,40.32222222222222,57.41111111111111,22.296666666666667,23.376666666666665,0.0,0.0,0.0,0.0,22.1,25.40666666666667,23.30666666666667,24.88,0.0,0.0
2025-02-14 15:45:00+01:00,-0.59,-7.79,19.066666666666666,26.2,22.3,23.4,0.0,0.0,0.0,0.0,22.080000000000002,24.926666666666666,23.3,24.706666666666667,0.0,0.0
2025-02-14 16:00:00+01:00,-0.6066666666666667,-7.806666666666667,19.744444444444447,20.655555555555555,22.3,23.386666666666667,0.0,0.0,0.0,0.0,22.0,24.52,23.3,24.546666666666667,0.0,0.0
2025-02-14 16:15:00+01:00,-0.5566666666666666,-7.756666666666666,14.277777777777777,16.766666666666666,22.3,23.246666666666666,0.0,0.0,0.0,0.0,22.0,24.16,23.3,24.386666666666667,0.0,0.0
2025-02-14 16:30:00+01:00,-0.6333333333333333,-7.833333333333333,2.7666666666666666,5.933333333333334,22.3,23.223333333333336,0.0,0.0,0.0,0.0,22.0,23.853333333333335,23.346666666666668,24.259999999999998,0.0,0.0
2025-02-14 16:45:00+01:00,-0.7900000000000001,-7.989999999999999,0.9222222222222223,3.033333333333333,22.3,23.209999999999997,0.0,0.0,0.0,0.0,21.993333333333332,23.56,23.4,24.146666666666665,0.0,0.0
2025-02-14 17:00:00+01:00,-0.92,-8.12,0.2,0.9333333333333333,22.293333333333337,23.2,0.0,0.0,0.0,0.0,21.913333333333334,23.313333333333333,23.4,24.040000000000003,0.0,0.0
2025-02-14 17:15:00+01:00,-1.6911111111111112,-8.891111111111112,-0.9333333333333333,0.0,22.290000000000003,23.19333333333333,0.0,0.0,0.0,0.0,21.9,23.113333333333333,23.4,23.953333333333333,0.0,0.0
2025-02-14 17:30:00+01:00,-1.97,-9.169999999999998,-0.4,0.43333333333333335,22.283333333333335,23.18,0.0,0.0,0.0,0.0,21.9,22.906666666666663,23.4,23.866666666666667,0.0,0.0
2025-02-14 17:45:00+01:00,-1.7866666666666666,-8.986666666666668,0.15555555555555553,0.6666666666666666,22.25,23.113333333333333,0.0,0.0,0.0,0.0,21.9,22.740000000000002,23.4,23.8,0.0,0.0
2025-02-14 18:00:00+01:00,-1.5966666666666667,-8.796666666666665,0.711111111111111,0.7666666666666667,22.223333333333336,23.053333333333335,0.0,0.0,0.0,0.0,21.9,22.573333333333334,23.4,23.7,0.0,0.0
2025-02-14 18:15:00+01:00,-1.5633333333333332,-8.763333333333332,-0.1,0.03333333333333333,22.2,22.996666666666666,0.0,0.0,0.0,0.0,21.9,22.453333333333333,23.4,23.666666666666668,0.0,0.0
2025-02-14 18:30:00+01:00,-1.8233333333333335,-9.023333333333333,-0.611111111111111,0.0,22.2,22.923333333333332,0.0,0.0,0.0,0.0,21.9,22.34,23.4,23.6,0.0,0.0
2025-02-14 18:45:00+01:00,-2.0588888888888888,-9.258888888888889,-0.7666666666666667,0.0,22.2,22.889999999999997,0.0,0.0,0.0,0.0,21.88,22.253333333333334,23.386666666666663,23.6,0.0,0.0
2025-02-14 19:00:00+01:00,-2.1100000000000003,-9.31,-0.6666666666666666,0.0,22.196666666666665,22.810000000000002,0.0,0.0,0.0,0.0,21.8,22.173333333333336,23.3,23.580000000000002,0.0,0.0
2025-02-14 19:15:00+01:00,-2.2,-9.4,-0.06666666666666667,0.0,22.173333333333336,22.736666666666668,0.0,0.0,0.0,0.0,21.8,22.1,23.3,23.5,0.0,0.0
2025-02-14 19:30:00+01:00,-2.2266666666666666,-9.426666666666668,0.08888888888888888,0.0,22.113333333333333,22.7,0.0,0.0,0.0,0.0,21.8,22.02,23.3,23.5,0.0,0.0
2025-02-14 19:45:00+01:00,-2.2133333333333334,-9.413333333333332,0.3777777777777777,0.0,22.1,22.610000000000003,0.0,0.0,0.0,0.0,21.793333333333337,21.993333333333332,23.273333333333333,23.5,0.0,0.0
2025-02-14 20:00:00+01:00,-2.2033333333333336,-9.403333333333334,0.24444444444444444,0.0,22.046666666666667,22.6,0.0,0.0,0.0,0.0,21.7,21.9,23.2,23.5,0.0,0.0
2025-02-14 20:15:00+01:00,-2.1133333333333337,-9.313333333333334,0.711111111111111,0.25555555555555554,22.006666666666668,22.52,0.0,0.0,0.0,0.0,21.7,21.886666666666663,23.2,23.419999999999998,0.0,0.0
2025-02-14 20:30:00+01:00,-1.87,-9.07,0.8777777777777778,0.8777777777777778,21.95,22.490000000000002,0.0,0.0,0.0,0.0,21.7,21.8,23.2,23.4,0.0,0.0
2025-02-14 20:45:00+01:00,-1.5622222222222222,-8.762222222222222,1.0,0.9666666666666667,21.9,22.413333333333334,0.0,0.0,0.0,0.0,21.666666666666668,21.8,23.146666666666665,23.4,0.0,0.0
2025-02-14 21:00:00+01:00,-1.23,-8.43,0.9444444444444444,0.6333333333333333,21.9,22.366666666666667,0.0,0.0,0.0,0.0,21.6,21.726666666666667,23.1,23.4,0.0,0.0
2025-02-14 21:15:00+01:00,-1.1392857142857145,-8.339285714285714,0.5,0.0,21.853571428571428,22.303571428571427,0.0,0.0,0.0,0.0,21.6,21.7,23.1,23.4,0.0,0.0
2025-02-14 21:30:00+01:00,-1.2,-8.4,0.1,0.0,21.803333333333335,22.276666666666664,0.0,0.0,0.0,0.0,21.6,21.7,23.1,23.353333333333335,0.0,0.0
2025-02-14 21:45:00+01:00,-1.3,-8.5,0.03333333333333333,0.0,21.8,22.206666666666663,0.0,0.0,0.0,0.0,21.560000000000002,21.613333333333337,23.046666666666667,23.3,0.0,0.0
2025-02-14 22:00:00+01:00,-1.3,-8.5,0.1,0.36666666666666664,21.759999999999998,22.196666666666665,0.0,0.0,0.0,0.0,21.5,21.6,23.0,23.3,0.0,0.0
2025-02-14 22:15:00+01:00,-1.2633333333333332,-8.463333333333333,-0.1,0.06666666666666667,21.709999999999997,22.146666666666665,0.0,0.0,0.0,0.0,21.5,21.6,23.0,23.3,0.0,0.0
2025-02-14 22:30:00+01:00,-1.18,-8.38,-0.08888888888888888,0.43333333333333335,21.703333333333333,22.103333333333335,0.0,0.0,0.0,0.0,21.5,21.573333333333334,23.0,23.3,0.0,0.0
2025-02-14 22:45:00+01:00,-0.9333333333333333,-8.133333333333333,-0.4,0.8222222222222223,21.673333333333332,22.073333333333334,0.0,0.0,0.0,0.0,21.493333333333332,21.5,22.986666666666668,23.3,0.0,0.0
2025-02-14 23:00:00+01:00,-0.1322222222222222,-7.332222222222223,1.1333333333333333,1.5666666666666667,21.636666666666667,21.996666666666666,0.0,0.0,0.0,0.0,21.4,21.5,22.9,23.2,0.0,0.0
2025-02-14 23:15:00+01:00,-0.0033333333333333335,-7.203333333333333,0.9,0.5,21.6,21.956666666666663,0.0,0.0,0.0,0.0,21.4,21.5,22.9,23.2,0.0,0.0
2025-02-14 23:30:00+01:00,-0.36666666666666664,-7.566666666666666,-0.7,0.0,21.6,21.90333333333333,0.0,0.0,0.0,0.0,21.4,21.48,22.9,23.2,0.0,0.0
2025-02-14 23:45:00+01:00,-0.7333333333333333,-7.933333333333334,-0.7222222222222222,0.0,21.566666666666666,21.9,0.0,0.0,0.0,0.0,21.4,21.4,22.9,23.2,0.0,0.0
2025-02-15 00:00:00+01:00,-0.7,-7.9,0.5777777777777777,0.03333333333333333,21.52,21.846666666666668,0.0,0.0,0.0,0.0,21.39333333333333,21.4,22.88,23.2,0.0,0.0
2025-02-15 00:15:00+01:00,-0.8033333333333333,-8.003333333333334,0.3333333333333333,0.0,21.496666666666666,21.80666666666667,0.0,0.0,0.0,0.0,21.3,21.4,22.8,23.173333333333336,0.0,0.0
2025-02-15 00:30:00+01:00,-1.1833333333333333,-8.383333333333333,-0.9111111111111111,0.0,21.470000000000002,21.8,0.0,0.0,0.0,0.0,21.3,21.4,22.8,23.1,0.0,0.0
2025-02-15 00:45:00+01:00,-1.47,-8.669999999999998,-0.5,0.0,21.406666666666663,21.766666666666666,0.0,0.0,0.0,0.0,21.3,21.386666666666663,22.8,23.1,0.0,0.0
2025-02-15 01:00:00+01:00,-1.5,-8.7,-0.6333333333333333,0.0,21.4,21.706666666666663,0.0,0.0,0.0,0.0,21.3,21.3,22.8,23.1,0.0,0.0
2025-02-15 01:15:00+01:00,-1.45,-8.65,0.4666666666666667,0.0,21.4,21.7,0.0,0.0,0.0,0.0,21.3,21.3,22.8,23.1,0.0,0.0
2025-02-15 01:30:00+01:00,-1.6066666666666667,-8.806666666666667,-0.15555555555555556,0.0,21.366666666666667,21.686666666666667,0.0,0.0,0.0,0.0,21.240000000000002,21.3,22.71333333333333,23.1,0.0,0.0
2025-02-15 01:45:00+01:00,-1.73,-8.93,0.6,0.03333333333333333,21.323333333333334,21.62,0.0,0.0,0.0,0.0,21.2,21.3,22.7,23.093333333333337,0.0,0.0
2025-02-15 02:00:00+01:00,-1.71,-8.91,0.3888888888888889,0.0,21.303333333333335,21.6,0.0,0.0,0.0,0.0,21.2,21.3,22.7,23.0,0.0,0.0
2025-02-15 02:15:00+01:00,-1.8066666666666669,-9.006666666666666,0.06666666666666667,0.0,21.290000000000003,21.59666666666667,0.0,0.0,0.0,0.0,21.2,21.233333333333334,22.7,23.0,0.0,0.0
2025-02-15 02:30:00+01:00,-2.102222222222222,-9.302222222222222,-0.4888888888888889,0.0,21.25,21.55,0.0,0.0,0.0,0.0,21.2,21.2,22.7,23.0,0.0,0.0
2025-02-15 02:45:00+01:00,-2.3699999999999997,-9.57,-0.36666666666666664,0.0,21.203333333333333,21.503333333333334,0.0,0.0,0.0,0.0,21.2,21.2,22.69333333333333,23.0,0.0,0.0
2025-02-15 03:00:00+01:00,-2.58,-9.780000000000001,0.03333333333333333,0.0,21.2,21.476666666666667,0.0,0.0,0.0,0.0,21.12,21.2,22.6,23.0,0.0,0.0
2025-02-15 03:15:00+01:00,-2.52,-9.719999999999999,0.1,0.0,21.2,21.426666666666666,0.0,0.0,0.0,0.0,21.1,21.2,22.6,23.0,0.0,0.0
2025-02-15 03:30:00+01:00,-2.7,-9.9,-0.7333333333333333,0.0,21.183333333333334,21.4,0.0,0.0,0.0,0.0,21.1,21.2,22.6,22.939999999999998,0.0,0.0
2025-02-15 03:45:00+01:00,-2.9699999999999998,-10.17,-1.0333333333333334,0.0,21.12,21.39333333333333,0.0,0.0,0.0,0.0,21.1,21.173333333333336,22.6,22.9,0.0,0.0
2025-02-15 04:00:00+01:00,-3.2633333333333336,-10.463333333333333,-1.0333333333333334,0.0,21.1,21.363333333333333,0.0,0.0,0.0,0.0,21.1,21.1,22.6,22.9,0.0,0.0
2025-02-15 04:15:00+01:00,-3.36,-10.56,-0.9333333333333333,0.0,21.09,21.310000000000002,0.0,0.0,0.0,0.0,21.1,21.1,22.593333333333337,22.9,0.0,0.0
2025-02-15 04:30:00+01:00,-3.4099999999999997,-10.610000000000001,-0.5111111111111112,0.0,21.026666666666664,21.3,0.0,0.0,0.0,0.0,21.046666666666667,21.1,22.5,22.9,0.0,0.0
2025-02-15 04:45:00+01:00,-3.5144444444444445,-10.714444444444444,-0.5888888888888889,0.0,21.0,21.296666666666667,0.0,0.0,0.0,0.0,21.0,21.1,22.5,22.9,0.0,0.0
2025-02-15 05:00:00+01:00,-3.73,-10.93,-0.8777777777777778,0.0,21.0,21.226666666666667,0.0,0.0,0.0,0.0,21.0,21.1,22.5,22.9,0.0,0.0
2025-02-15 05:15:00+01:00,-3.863333333333333,-11.063333333333333,-0.8,0.0,20.966666666666665,21.2,0.0,0.0,0.0,0.0,21.0,21.1,22.5,22.8,0.0,0.0
2025-02-15 05:30:00+01:00,-4.062222222222222,-11.262222222222222,-1.0,0.0,20.939999999999998,21.2,1.1933333333333331,0.0,66.54933333333334,0.0,31.7,21.02,20.526666666666664,22.8,1.0444550666666665,0.0
2025-02-15 05:45:00+01:00,-4.12,-11.32,-0.26666666666666666,0.0,21.0,21.16,2.7866666666666666,0.0,109.62733333333333,0.0,41.36666666666667,21.026666666666664,20.153333333333332,22.8,2.401842133333333,0.0
2025-02-15 06:00:00+01:00,-4.226666666666667,-11.426666666666668,-0.6555555555555556,0.0,21.1,21.103333333333335,1.9133333333333333,0.0,126.23933333333333,0.0,41.7,21.42,26.64,22.8,1.8069056666666665,0.0
2025-02-15 06:15:00+01:00,-4.416666666666667,-11.616666666666667,-0.7333333333333333,0.0,21.236666666666668,21.086666666666666,1.6,0.0,149.95466666666667,0.0,40.913333333333334,22.153333333333332,31.80666666666667,22.8,1.365071,0.0
2025-02-15 06:30:00+01:00,-4.593333333333333,-11.793333333333333,-0.7444444444444444,0.0,21.36,21.02,1.4,0.0,150.38666666666668,0.0,40.306666666666665,22.666666666666668,32.18666666666667,22.8,1.2211179333333329,0.0
2025-02-15 06:45:00+01:00,-4.536666666666666,-11.736666666666668,-0.3777777777777778,0.0,21.439999999999998,21.0,1.4,0.0,150.14066666666668,0.0,39.92666666666666,22.993333333333332,32.04,22.8,1.184081333333333,0.0
2025-02-15 07:00:00+01:00,-4.733333333333333,-11.933333333333334,-0.7777777777777778,0.0,21.586666666666666,20.996666666666666,1.3066666666666669,0.0,150.14466666666667,0.0,39.60666666666667,23.18,31.919999999999998,22.8,1.154115466666667,0.0
2025-02-15 07:15:00+01:00,-5.253333333333333,-12.453333333333335,-1.4444444444444444,0.0,21.686666666666667,20.95,1.3,0.0,146.89600000000002,0.0,39.24666666666667,23.30666666666667,31.513333333333332,22.8,1.1368216666666668,0.0
2025-02-15 07:30:00+01:00,-5.733333333333333,-12.933333333333334,-1.0,0.0,21.75,20.9,1.0733333333333335,0.0,109.37933333333334,0.0,38.92666666666666,23.406666666666663,31.226666666666667,22.8,0.8472208666666666,0.0
2025-02-15 07:45:00+01:00,-6.006666666666666,-13.206666666666667,0.3777777777777778,0.26666666666666666,21.8,20.9,0.9933333333333334,0.0,99.75933333333334,0.0,39.059999999999995,23.5,29.986666666666668,22.8,0.9416613333333334,0.0
2025-02-15 08:00:00+01:00,-6.381111111111111,-13.581111111111111,3.7555555555555555,2.8666666666666667,21.82,20.896666666666665,0.8466666666666666,0.0,67.74733333333333,0.0,39.666666666666664,23.5,29.040000000000003,22.8,0.7393202,0.0
2025-02-15 08:15:00+01:00,-6.6866666666666665,-13.886666666666667,8.677777777777777,8.022222222222222,21.88,20.833333333333332,0.22,0.0,27.803333333333335,0.0,38.8,23.560000000000002,27.626666666666665,22.8,0.3063786,0.0
2025-02-15 08:30:00+01:00,-6.886666666666667,-14.086666666666668,12.8,12.144444444444444,21.87,20.803333333333335,0.0,2.0,0.0,98.43333333333334,36.74666666666667,34.17333333333333,26.52,22.346666666666668,0.0,1.7069399333333335
2025-02-15 08:45:00+01:00,-6.9766666666666675,-14.176666666666668,17.733333333333334,18.566666666666666,21.87,20.866666666666667,0.0,1.6733333333333333,0.0,134.42466666666667,34.586666666666666,39.74,25.886666666666667,29.173333333333336,0.0,1.4449980666666666
2025-02-15 09:00:00+01:00,-5.86,-13.06,24.333333333333332,30.844444444444445,21.843333333333337,20.95,0.0,1.22,0.0,129.274,32.66,39.593333333333334,25.353333333333335,30.759999999999998,0.0,1.144954
2025-02-15 09:15:00+01:00,-5.47,-12.67,30.87777777777778,44.77777777777778,21.810000000000002,21.003333333333334,0.0,1.3,0.0,149.18066666666667,31.066666666666666,40.059999999999995,24.926666666666666,32.48,0.0,1.1307387333333332
2025-02-15 09:30:00+01:00,-5.15,-12.35,56.522222222222226,77.99333333333333,21.80666666666667,21.133333333333333,0.0,1.3,0.0,143.182,29.733333333333334,40.84,24.553333333333335,33.04,0.0,1.1168294666666665
2025-02-15 09:45:00+01:00,-4.9688888888888885,-12.168888888888889,461.96666666666664,82.13555555555556,21.8,21.39,0.0,1.3,0.0,141.67333333333332,28.6,41.29333333333333,24.279999999999998,33.473333333333336,0.0,1.1078784666666666
2025-02-15 10:00:00+01:00,-4.95,-12.15,536.4444444444445,97.70666666666666,21.8,21.740000000000002,0.0,1.1466666666666667,0.0,141.69666666666666,27.613333333333333,40.61333333333334,24.046666666666667,33.66666666666667,0.0,0.984240133333333
2025-02-15 10:15:00+01:00,-4.766666666666667,-11.966666666666667,583.9,119.54755555555555,21.78666666666667,21.82,0.0,1.28,0.0,141.39933333333332,26.766666666666666,41.526666666666664,23.866666666666667,33.77333333333333,0.0,1.0963157333333333
2025-02-15 10:30:00+01:00,-4.4766666666666675,-11.676666666666668,630.4555555555556,133.57866666666666,21.756666666666668,21.913333333333334,0.0,1.3,0.0,141.45533333333333,26.033333333333335,42.166666666666664,23.726666666666667,34.17333333333333,0.0,1.1306988666666666
2025-02-15 10:45:00+01:00,-3.911111111111111,-11.111111111111112,671.088888888889,146.12355555555555,21.726666666666667,22.060000000000002,0.0,1.2,0.0,141.37133333333335,25.40666666666667,41.72666666666667,23.60666666666667,34.440000000000005,0.0,1.03021
2025-02-15 11:00:00+01:00,-3.046666666666667,-10.246666666666666,703.6222222222223,156.30044444444445,21.709999999999997,22.206666666666663,0.0,1.28,0.0,141.256,24.88,42.25333333333333,23.506666666666668,34.373333333333335,0.0,1.113082466666667
2025-02-15 11:15:00+01:00,-2.46,-9.66,739.8777777777777,166.18933333333334,21.7,22.333333333333332,0.0,1.3066666666666669,0.0,141.18933333333334,24.413333333333334,42.95333333333333,23.406666666666663,34.74666666666667,0.0,1.1586962
2025-02-15 11:30:00+01:00,-2.244444444444445,-9.444444444444445,758.2555555555556,173.95733333333334,21.7,22.496666666666666,0.0,1.3133333333333332,0.0,141.30066666666667,24.006666666666668,43.04666666666666,23.333333333333332,35.126666666666665,0.0,1.1191969999999998
2025-02-15 11:45:00+01:00,-2.61,-9.81,775.8444444444444,180.21866666666665,21.7,22.709999999999997,0.0,1.2333333333333334,0.0,141.02466666666666,23.653333333333332,42.74666666666667,23.279999999999998,35.14,0.0,1.0727183333333332
2025-02-15 12:00:00+01:00,-2.4144444444444444,-9.614444444444445,785.811111111111,182.66666666666666,21.703333333333333,22.883333333333333,0.0,1.3,0.0,140.01466666666664,23.346666666666668,43.306666666666665,23.2,35.266666666666666,0.0,1.1256599999999999
2025-02-15 12:15:00+01:00,-2.4466666666666668,-9.646666666666667,788.1,182.31466666666665,21.703333333333333,23.046666666666667,0.0,1.3,0.0,141.01000000000002,23.08,43.620000000000005,23.14,35.55333333333333,0.0,1.1374840666666668
2025-02-15 12:30:00+01:00,-2.71,-9.91,786.3666666666667,182.7768888888889,21.71333333333333,23.18,0.0,0.5399999999999999,0.0,53.10133333333333,22.866666666666667,43.05333333333333,23.1,35.39333333333333,0.0,0.42481066666666667
2025-02-15 12:45:00+01:00,-2.9755555555555557,-10.175555555555555,775.1444444444444,179.99466666666666,21.706666666666663,23.323333333333334,0.0,1.2466666666666666,0.0,108.17466666666665,22.653333333333332,43.34,23.040000000000003,33.806666666666665,0.0,1.0684682
2025-02-15 13:00:00+01:00,-2.783333333333333,-9.983333333333333,766.1222222222223,177.4453333333333,21.716666666666665,23.4,0.0,0.0,0.0,0.0,22.473333333333336,41.019999999999996,23.0,33.36,0.0,0.0
2025-02-15 13:15:00+01:00,-2.6233333333333335,-9.823333333333332,746.5666666666667,171.792,21.75,23.413333333333334,0.0,0.0,0.0,0.0,22.34,38.43333333333333,23.0,31.993333333333332,0.0,0.0
2025-02-15 13:30:00+01:00,-2.195555555555556,-9.395555555555555,722.2444444444444,163.20888888888888,21.793333333333337,23.40333333333333,0.0,0.0,0.0,0.0,22.19333333333333,36.26,22.906666666666663,30.84,0.0,0.0
2025-02-15 13:45:00+01:00,-1.6855555555555555,-8.885555555555555,690.6555555555556,153.36977777777778,21.8,23.396666666666665,0.0,0.0,0.0,0.0,22.073333333333334,34.38666666666666,22.9,29.89333333333333,0.0,0.0
2025-02-15 14:00:00+01:00,-2.4766666666666666,-9.676666666666668,654.0333333333333,142.41866666666667,21.8,23.4,0.0,0.0,0.0,0.0,21.986666666666668,32.8,22.9,29.1,0.0,0.0
2025-02-15 14:15:00+01:00,-2.336666666666667,-9.536666666666667,618.5,130.45955555555557,21.803333333333335,23.41,0.0,0.0,0.0,0.0,21.9,31.48,22.9,28.466666666666665,0.0,0.0
2025-02-15 14:30:00+01:00,-1.48,-8.68,444.35555555555555,117.80977777777777,21.816666666666666,23.396666666666665,0.0,0.0,0.0,0.0,21.80666666666667,30.259999999999998,22.84,27.92,0.0,0.0
2025-02-15 14:45:00+01:00,-1.7766666666666666,-8.976666666666667,63.65555555555556,103.22488888888888,21.836666666666666,23.4,0.0,0.0,0.0,0.0,21.753333333333334,29.259999999999998,22.8,27.453333333333333,0.0,0.0
2025-02-15 15:00:00+01:00,-2.8399999999999994,-10.04,187.5111111111111,89.28888888888888,21.886666666666667,23.40333333333333,0.0,0.0,0.0,0.0,21.7,28.373333333333335,22.8,27.040000000000003,0.0,0.0
2025-02-15 15:15:00+01:00,-2.8299999999999996,-10.03,40.8,73.54444444444445,21.866666666666667,23.4,0.0,0.0,0.0,0.0,21.633333333333333,27.6,22.8,26.673333333333336,0.0,0.0
2025-02-15 15:30:00+01:00,-2.643333333333333,-9.843333333333334,75.46666666666667,57.5,21.876666666666665,23.389999999999997,0.0,0.0,0.0,0.0,21.6,26.92,22.8,26.366666666666667,0.0,0.0
2025-02-15 15:45:00+01:00,-2.5266666666666664,-9.726666666666667,298.03333333333336,40.7,21.87,23.4,0.0,0.0,0.0,0.0,21.566666666666666,26.34,22.8,26.09333333333333,0.0,0.0
2025-02-15 16:00:00+01:00,-2.77,-9.97,179.73333333333332,25.133333333333333,21.883333333333333,23.4,0.0,0.0,0.0,0.0,21.5,25.84,22.8,25.853333333333335,0.0,0.0
