,T_amb,T_sky,I_ver,I_hor,T_219_TR3,T_220_TR3,P_rad_219,P_rad_220
2025-01-30 15:30:00+01:00,1.6266666666666665,-5.573333333333333,0.9666666666666667,4.1,23.029999999999998,23.006666666666668,0.0,0.0
2025-01-30 15:45:00+01:00,1.3299999999999998,-5.870000000000001,1.0666666666666667,2.8333333333333335,23.046666666666667,23.003333333333334,0.0,0.0
2025-01-30 16:00:00+01:00,1.2933333333333334,-5.906666666666667,0.4444444444444445,1.7333333333333334,23.040000000000003,23.0,0.0,0.0
2025-01-30 16:15:00+01:00,1.2,-6.0,-0.03333333333333333,0.5777777777777777,23.080000000000002,23.016666666666666,0.0,0.0
2025-01-30 16:30:00+01:00,1.13,-6.069999999999999,-0.5777777777777777,0.0,23.060000000000002,23.060000000000002,0.0,0.0
2025-01-30 16:45:00+01:00,1.06,-6.14,-0.7,0.0,23.09666666666667,23.09666666666667,0.0,0.0
2025-01-30 17:00:00+01:00,1.0333333333333334,-6.166666666666667,-0.6444444444444444,0.03333333333333333,23.1,23.060000000000002,0.0,0.0
2025-01-30 17:15:00+01:00,1.1311111111111112,-6.068888888888889,-0.5111111111111112,0.17777777777777776,23.110000000000003,23.003333333333334,0.0,0.0
2025-01-30 17:30:00+01:00,1.29,-5.91,-0.26666666666666666,0.8333333333333334,23.1,23.0,0.0,0.0
2025-01-30 17:45:00+01:00,1.52,-5.680000000000001,-0.06666666666666667,1.1,23.1,23.0,0.0,0.0
2025-01-30 18:00:00+01:00,1.6366666666666667,-5.5633333333333335,0.0,1.0,23.09666666666667,23.0,0.0,0.0
2025-01-30 18:15:00+01:00,1.7666666666666666,-5.433333333333334,0.06666666666666667,0.5666666666666667,23.09666666666667,23.0,0.0,0.0
2025-01-30 18:30:00+01:00,1.8033333333333335,-5.3966666666666665,0.06666666666666667,0.36666666666666664,23.1,23.0,0.0,0.0
2025-01-30 18:45:00+01:00,1.9,-5.300000000000001,0.4444444444444445,0.13333333333333333,23.1,22.983333333333334,0.0,0.0
2025-01-30 19:00:00+01:00,1.8511111111111112,-5.348888888888889,0.2,0.0,23.1,22.996666666666666,0.0,0.0
2025-01-30 19:15:00+01:00,1.7433333333333332,-5.456666666666667,0.03333333333333333,0.23333333333333334,23.1,22.996666666666666,0.0,0.0
2025-01-30 19:30:00+01:00,1.8333333333333333,-5.366666666666666,0.2111111111111111,0.2,23.060000000000002,22.956666666666663,0.0,0.0
2025-01-30 19:45:00+01:00,1.75,-5.45,0.02222222222222222,0.0,23.003333333333334,22.933333333333334,0.0,0.0
2025-01-30 20:00:00+01:00,1.7866666666666666,-5.413333333333333,-0.06666666666666667,0.0,23.0,22.916666666666668,0.0,0.0
2025-01-30 20:15:00+01:00,1.47,-5.73,-1.0,0.0,22.959999999999997,22.913333333333334,0.0,0.0
2025-01-30 20:30:00+01:00,1.16,-6.04,-0.5,0.0,22.916666666666668,22.90333333333333,0.0,0.0
2025-01-30 20:45:00+01:00,1.1,-6.1,-0.16666666666666666,0.0,22.9,22.9,0.0,0.0
2025-01-30 21:00:00+01:00,0.9466666666666668,-6.253333333333333,-0.5888888888888889,0.0,22.90333333333333,22.823333333333334,0.0,0.0
2025-01-30 21:15:00+01:00,0.6733333333333333,-6.526666666666667,-0.7666666666666667,0.0,22.9,22.773333333333333,0.0,0.0
2025-01-30 21:30:00+01:00,0.3733333333333333,-6.826666666666667,-0.6,0.0,22.9,22.709999999999997,0.0,0.0
2025-01-30 21:45:00+01:00,0.17666666666666667,-7.023333333333334,-0.6666666666666666,0.0,22.896666666666665,22.7,0.0,0.0
2025-01-30 22:00:00+01:00,0.18000000000000002,-7.0200000000000005,0.43333333333333335,0.0,22.9,22.646666666666665,0.0,0.0
2025-01-30 22:15:00+01:00,0.5666666666666667,-6.633333333333334,0.45555555555555555,0.0,22.873333333333335,22.6,0.0,0.0
2025-01-30 22:30:00+01:00,0.3733333333333333,-6.826666666666667,-0.6333333333333333,0.0,22.833333333333332,22.563333333333333,0.0,0.0
2025-01-30 22:45:00+01:00,0.23,-6.97,0.23333333333333334,0.0,22.776666666666664,22.506666666666668,0.0,0.0
2025-01-30 23:00:00+01:00,0.49,-6.71,0.7,0.0,22.71333333333333,22.483333333333334,0.0,0.0
2025-01-30 23:15:00+01:00,0.8333333333333334,-6.366666666666666,0.9666666666666667,0.4,22.696666666666665,22.419999999999998,0.0,0.0
2025-01-30 23:30:00+01:00,1.1733333333333333,-6.026666666666667,1.3,0.2,22.633333333333333,22.386666666666667,0.0,0.0
2025-01-30 23:45:00+01:00,1.1555555555555554,-6.044444444444443,0.8444444444444444,0.02222222222222222,22.6,22.310000000000002,0.0,0.0
2025-01-31 00:00:00+01:00,1.2,-6.0,0.6,0.0,22.560000000000002,22.3,0.0,0.0
2025-01-31 00:15:00+01:00,1.2,-6.0,0.08888888888888888,0.0,22.503333333333334,22.273333333333333,0.0,0.0
2025-01-31 00:30:00+01:00,1.1944444444444442,-6.0055555555555555,-0.05555555555555555,0.0,22.483333333333334,22.209999999999997,0.0,0.0
2025-01-31 00:45:00+01:00,1.2,-6.0,-0.03333333333333333,0.0,22.419999999999998,22.2,0.0,0.0
2025-01-31 01:00:00+01:00,1.24,-5.96,0.06666666666666667,0.0,22.39333333333333,22.196666666666665,0.0,0.0
2025-01-31 01:15:00+01:00,1.4433333333333331,-5.756666666666667,0.03333333333333333,0.0,22.33,22.14333333333333,0.0,0.0
2025-01-31 01:30:00+01:00,1.59,-5.61,0.03333333333333333,0.2,22.3,22.103333333333335,0.0,0.0
2025-01-31 01:45:00+01:00,1.7,-5.5,-0.13333333333333333,0.0,22.28666666666667,22.1,0.0,0.0
2025-01-31 02:00:00+01:00,1.6733333333333333,-5.526666666666667,-0.28888888888888886,0.0,22.223333333333336,22.073333333333334,0.0,0.0
2025-01-31 02:15:00+01:00,1.6,-5.6,-0.5,0.0,22.2,22.026666666666664,0.0,0.0
2025-01-31 02:30:00+01:00,1.6,-5.6,-0.4888888888888889,0.26666666666666666,22.186666666666667,22.0,0.0,0.0
2025-01-31 02:45:00+01:00,1.53,-5.67,-0.3,0.0,22.12666666666667,21.939999999999998,0.0,0.0
